Source URL,Target URL,Status Code
https://www.pradako.co/specifications/astm/f837m/index.html,https://www.pradako.co/pages/specifications/astm/astm-f837m.html,301
https://www.pradako.co/specifications/astm/f879m/index.html,https://www.pradako.co/pages/specifications/astm/astm-f879m.html,301
https://www.pradako.co/specifications/astm/f880m/index.html,https://www.pradako.co/pages/specifications/astm/astm-f880m.html,301
https://www.pradako.co/specifications/bs-en/1515-4-2021/index.html,https://www.pradako.co/pages/specifications/bs-en/bs-en-1515-4.html,301
https://www.pradako.co/specifications/bs/3692-2014/index.html,https://www.pradako.co/pages/specifications/bs/bs-3692.html,301
https://www.pradako.co/specifications/bs/4190-2014/index.html,https://www.pradako.co/pages/specifications/bs/bs-4190.html,301
https://www.pradako.co/specifications/bs/bs-3076/index.html,https://www.pradako.co/pages/specifications/bs/bs-3076.html,301
https://www.pradako.co/specifications/csa/csa-g40-21/index.html,https://www.pradako.co/pages/specifications/csa/csa-g40-21-13-r2023.html,301
https://www.pradako.co/specifications/din/din-17240/index.html,https://www.pradako.co/pages/specifications/din/din-17240-1976-07.html,301
https://www.pradako.co/specifications/en/en-10088-3/index.html,https://www.pradako.co/pages/specifications/en/en-10088-3.html,301
https://www.pradako.co/specifications/en/en-10095/index.html,https://www.pradako.co/pages/specifications/en/en-10095.html,301
https://www.pradako.co/specifications/en/en-10269/index.html,https://www.pradako.co/pages/specifications/en/en-10269.html,301
https://www.pradako.co/specifications/iso/iso-3506-1/index.html,https://www.pradako.co/pages/specifications/iso/iso-3506-1.html,301
https://www.pradako.co/specifications/iso/iso-3506-2/index.html,https://www.pradako.co/pages/specifications/iso/iso-3506-2.html,301
https://www.pradako.co/specifications/iso/iso-3506-3/index.html,https://www.pradako.co/pages/specifications/iso/iso-3506-3.html,301
https://www.pradako.co/specifications/iso/iso-3506-4/index.html,https://www.pradako.co/pages/specifications/iso/iso-3506-4.html,301
https://www.pradako.co/specifications/iso/iso-898-1/index.html,https://www.pradako.co/pages/specifications/iso/iso-898-1.html,301
https://www.pradako.co/specifications/iso/iso-898-2/index.html,https://www.pradako.co/pages/specifications/iso/iso-898-2.html,301
